date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type
date,country,node1,node2,orderCode,phRegulU,phRegulN,phRegulNprime,U,angleRegulU,angleRegulD,angleRegulN,angleRegulNprime,angleRegulP,type2022-11-17,BE,BAMERC3V,BAMERC3C,1,,,,,,,,,,
2022-11-17,UA,UNOVOK81,UNOVOK51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UNOVOK81,UNOVOK51,2,-2.00,6,-2,,,,,,,
2022-11-17,UA,UBILOT81,UBILOT51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBILOT81,UBILOT51,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBILOT81,UBILOT51,3,-2.00,7,-3,,,,,,,
2022-11-17,UA,UZHYTO81,UZHYTO51,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UZHYTO81,UZHYTO51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UZHYTO85,UZHYTO51,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UKANIV81,UKANIV51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UKANIV81,UKANIV51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UCHERK81,UCHERK51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UCHERK81,UCHERK51,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,UKYIV152,UKYIV151,1,,,,,,,,,,
2022-11-17,UA,UKYIV153,UKYIV151,1,,,,,,,,,,
2022-11-17,UA,UKYIV181,UKYIV151,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UKYIV181,UKYIV151,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UPIVN281,UPIVN251,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UPIVN281,UPIVN251,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,UPIVN281,UPIVN251,3,-2.00,7,-3,,,,,,,
2022-11-17,UA,UPOLI181,UPOLI151,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UPOLI181,UPOLI151,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,UCHOR281,UCHOR251,1,-2.00,7,3,,,,,,,
2022-11-17,UA,UCHOR281,UCHOR251,2,-2.00,7,3,,,,,,,
2022-11-17,UA,ULISOV8C,ULISOV51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,ULISOV8C,ULISOV51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,USLAVU81,USLAVU51,1,-2.00,7,2,,,,,,,
2022-11-17,UA,USLAVU81,USLAVU51,2,-2.00,7,2,,,,,,,
2022-11-17,UA,UCHER181,UCHER151,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UCHER181,UCHER151,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UBROVA81,UBROVA51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBROVA81,UBROVA51,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,UZOLOT51,UZOLOT31,1,-2.50,1,0,,,,,,,
2022-11-17,UA,USCHEV51,USCHEV31,1,-2.50,1,0,,,,,,,
2022-11-17,UA,UVINN181,UVINN151,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UVINN181,UVINN151,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,USHEPE81,USHEPE51,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,USHEPE81,USHEPE51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UDNIST81,UDNIST51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UDNIST81,UDNIST51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UKHME581,UKHME551,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UKHME581,UKHME551,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UKHME581,UKHME551,3,-2.00,7,-2,,,,,,,
2022-11-17,UA,UTERNO81,UTERNO51,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UTERNO81,UTERNO51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UTERNO81,UTERNO51,3,-2.00,7,-2,,,,,,,
2022-11-17,UA,UTERNO81,UTERNO51,4,-2.00,7,-2,,,,,,,
2022-11-17,UA,UBAR  81,UBAR  51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UBAR  81,UBAR  51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UCHER281,UCHER251,1,-2.00,7,-5,,,,,,,
2022-11-17,UA,UCHER281,UCHER251,2,-2.00,7,-5,,,,,,,
2022-11-17,UA,UCHER281,UCHER251,3,-2.00,7,-4,,,,,,,
2022-11-17,UA,ULADYZ81,ULADYZ51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,ULADYZ81,ULADYZ51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UVINNY81,UVINNY51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UVINNY81,UVINNY51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UKOZIA81,UKOZIA51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UKAMI181,UKAMI151,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,UKAMI181,UKAMI151,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,URIVN381,URIVN351,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,URIVN381,URIVN351,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,URIVN381,URIVN351,3,-2.00,7,-3,,,,,,,
2022-11-17,UA,URIVN381,URIVN351,4,-2.00,7,-3,,,,,,,
2022-11-17,UA,URIVN281,URIVN251,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,URIVN281,URIVN251,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UIVANO83,UIVANO51,1,-2.00,7,-5,,,,,,,
2022-11-17,UA,UIVANO83,UIVANO51,2,-2.00,7,-5,,,,,,,
2022-11-17,UA,UGPP-121,UGPP-151,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UGPP-122,UGPP-151,1,-2.00,7,0,,,,,,,
2022-11-17,UA,USTRYI22,USTRYI51,1,-2.00,7,1,,,,,,,
2022-11-17,UA,USTRYI22,USTRYI51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UVOLOV21,UVOLOV51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UVOLOV22,UVOLOV51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UMUKAC22,UMUKAC51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UMUKAC22,UMUKAC51,2,-2.00,7,-1,,,,,,,
2022-11-17,UA,UROZDI21,UROZDI51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UROZDI22,UROZDI51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,ULVIV 81,ULVIV 51,1,-2.00,6,-4,,,,,,,
2022-11-17,UA,ULVIV 81,ULVIV 51,2,-2.00,7,-5,,,,,,,
2022-11-17,UA,ULVIV 21,ULVIV 51,1,2.000,6,3,,,,,,,
2022-11-17,UA,ULVIV 21,ULVIV 51,2,2.000,7,2,,,,,,,
2022-11-17,UA,ULVIV-21,ULVIV-51,1,-2.00,7,-2,,,,,,,
2022-11-17,UA,ULVIV-21,ULVIV-51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UDOBR152,UDOBR151,1,-0.50,20,0,,,,,,,
2022-11-17,UA,UNOVOV21,UNOVOV51,1,-2.00,7,1,,,,,,,
2022-11-17,UA,UNOVOV81,UNOVOV51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,URADYV21,URADYV51,1,-2.00,7,3,,,,,,,
2022-11-17,UA,URADYV81,URADYV51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBORYS21,UBORYS51,1,-2.00,7,-4,,,,,,,
2022-11-17,UA,UBORYS21,UBORYS51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,UHRABI81,UHRABI51,1,2.000,6,-1,,,,,,,
2022-11-17,UA,UHRABI81,UHRABI51,2,-2.00,7,-2,,,,,,,
2022-11-17,UA,ULVIV183,ULVIV151,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,ULVIV183,ULVIV151,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,ULUTSK21,ULUTSK51,1,-2.00,7,2,,,,,,,
2022-11-17,UA,ULUTSK81,ULUTSK51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UKOVEL21,UKOVEL51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UKOVEL21,UKOVEL51,2,-2.00,7,0,,,,,,,
2022-11-17,UA,UKOVEL81,UKOVEL51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBURSH22,UBURSH51,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UBOHOR84,UBOHOR51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UBOHOR84,UBOHOR51,2,-2.00,7,-3,,,,,,,
2022-11-17,UA,ULUTS121,ULUTS151,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,ULUTS121,ULUTS151,2,-2.00,7,-1,,,,,,,
2022-11-17,UA,UKALUS22,UKALUS51,1,-2.00,7,1,,,,,,,
2022-11-17,UA,UKALUS23,UKALUS51,1,-2.00,7,1,,,,,,,
2022-11-17,UA,UYAVOR81,UYAVOR51,1,-2.00,7,-3,,,,,,,
2022-11-17,UA,UKHUST21,UKHUST51,1,-2.00,7,-1,,,,,,,
2022-11-17,UA,UPS 3380,UPS 3351,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UPS 3380,UPS 3352,1,-2.00,7,0,,,,,,,
2022-11-17,UA,UHRABI21,UHRABI81,1,,,,,,,,,,
2022-11-17,UA,UDOBR12S,UDOBR121,1,2.500,2,2,,,,,,,
2022-11-17,UA,UDOBR12S,UDOBR151,1,,,,,,,,,,
2022-11-17,UA,UDOBR12T,UDOBR121,1,2.500,2,2,,,,,,,
2022-11-17,UA,UDOBR12T,UDOBR151,1,,,,,,,,,,
2022-11-17,UA,UDOBR127,UDOBR121,1,,,,,,,,,,
2022-11-17,UA,UDOBR128,UDOBR121,1,,,,,,,,,,
2022-11-17,UA,URIVN201,URIVN281,1,-0.55,20,-4,,1.000,90.00,20,-6,,ASYM
2022-11-17,UA,URIVN283,URIVN281,1,,,,,,,,,,
2022-11-17,UA,URIVN284,URIVN281,1,,,,,,,,,,
2022-11-17,UA,URIVN285,URIVN281,1,,,,,,,,,,
2022-11-17,UA,UKAKH131,UKAKH181,1,-2.50,2,-2,,,,,,,
2022-11-17,UA,UYUZH284,UYUZH281,1,,,,,,,,,,
2022-11-17,UA,UYUZH201,UYUZH281,1,-0.55,20,-4,,1.000,90.00,20,-2,,ASYM
2022-11-17,UA,ULADYZ87,ULADYZ81,1,,,,,,,,,,
2022-11-17,UA,UVINNY01,UVINNY81,1,-0.55,20,-6,,1.000,90.00,20,0,,ASYM
2022-11-17,UA,USUMY15A,USUMY 81,1,-2.50,2,-2,,,,,,,
2022-11-17,UA,UPIVN102,UPIVN181,1,-0.55,20,0,,1.000,90.00,20,0,,ASYM
2022-11-17,UA,UKYIV285,UKYIV281,1,,,,,,,,,,
2022-11-17,UA,UNOVOK51,UNOVOK81,3,-2.00,6,-2,,,,,,,
2022-11-17,UA,UKURAK83,UKURAK81,1,,,,,,,,,,
2022-11-17,UA,UKURAK84,UKURAK81,1,,,,,,,,,,
2022-11-17,UA,UKURAK85,UKURAK81,1,,,,,,,,,,
2022-11-17,UA,UNIKOP31,UNIKOP81,1,-2.50,2,-2,,,,,,,
2022-11-17,UA,UNIKOP31,UNIKOP81,4,-2.50,2,-2,,,,,,,
2022-11-17,UA,UNIKOP31,UNIKOP81,5,-2.50,2,-2,,,,,,,
2022-11-17,UA,UDNIPR01,UDNIPR81,1,-0.55,20,-6,,1.000,90.00,20,-19,,ASYM
2022-11-17,UA,UDNIPR01,UDNIPR81,2,-0.55,20,-6,,1.000,90.00,20,-19,,ASYM
2022-11-17,UA,UZAPOR01,UZAPOR81,1,-0.55,20,-14,,1.000,90.00,20,0,,ASYM
2022-11-17,UA,UZAPOR01,UZAPOR81,2,-0.55,20,-14,,1.000,90.00,20,0,,ASYM
2022-11-17,UA,UYUZH203,UYUZH201,1,,,,,,,,,,
2022-11-17,UA,UMELIT31,UMELIT82,1,-2.50,2,-2,,,,,,,
2022-11-17,UA,UZAPO602,UZAPO681,1,-0.55,20,-3,,1.000,90.00,20,-19,,ASYM
2022-11-17,UA,UZAKHI09,UZAKHI87,1,-0.55,20,-4,,1.000,90.00,20,-2,,ASYM
2022-11-17,UA,ULVIV 81,ULVIV 21,1,-0.46,11,0,,,,,,,
2022-11-17,UA,URIVN203,URIVN201,1,,,,,,,,,,
2022-11-17,UA,UBURSH13,UBURSH22,1,-0.55,11,0,,,,,,,
2022-11-17,UA,UBURSH13,UBURSH22,2,-0.55,11,0,,,,,,,
2022-11-17,UA,UBURSH25,UBURSH22,1,,,,,,,,,,
2022-11-17,UA,UBURSH26,UBURSH22,1,,,,,,,,,,
2022-11-17,UA,UBURSH28,UBURSH22,1,,,,,,,,,,
2022-11-17,UA,UBURSH29,UBURSH22,1,,,,,,,,,,
2022-11-17,UA,UBURSH87,UBURSH83,1,,,,,,,,,,
2022-11-17,UA,UBURSH88,UBURSH83,1,,,,,,,,,,
2022-11-17,UA,UBURSH14,UBURSH84,1,0.600,21,-2,,,,,,,
2022-11-17,UA,UBURSH89,UBURSH84,1,,,,,,,,,,
2022-11-17,UA,UBURSH8A,UBURSH84,1,,,,,,,,,,
2022-11-17,UA,UBURSH8B,UBURSH84,1,,,,,,,,,,
2022-11-17,UA,UZAKHI08,UZAKHI89,1,-0.55,20,-4,,1.000,90.00,20,-2,,ASYM
2022-11-17,UA,UZAKHI04,UZAKHI82,1,-0.55,20,-4,,1.000,90.00,20,-2,,ASYM
2022-11-17,HR,HBILIC5,HBILIC2,1,1.25,12,9,,0.00,0.00,0,0,,
2022-11-17,HR,HBILIC5,HBILIC2,2,1.25,12,8,,0.00,0.00,0,0,,
2022-11-17,HR,HDAKOV5,HDAKOV2,1,1.25,12,2,,0.00,0.00,0,0,,
2022-11-17,HR,HDAKOV5,HDAKOV2,2,1.25,12,2,,0.00,0.00,0,0,,
2022-11-17,HR,HDONJM51,HDONJM52,1,2.50,1,0,,0.00,0.00,0,0,,
2022-11-17,HR,HERNES5,HERNES11,1,1.12,12,2,,0.00,0.00,0,0,,
2022-11-17,HR,HERNES5,HERNES12,2,1.12,12,2,,0.00,0.00,0,0,,
2022-11-17,HR,HKONJS21,HKONJS1,1,5.00,1,0,,0.00,0.00,0,0,,
2022-11-17,HR,HKONJS21,HKONJS1,2,5.00,1,0,,0.00,0.00,0,0,,
2022-11-17,HR,HKONJS5,HKONJS21,1,1.25,12,6,,0.00,0.00,0,0,,
2022-11-17,HR,HKONJS5,HKONJS21,3,1.25,12,6,,0.00,0.00,0,0,,
2022-11-17,HR,HKONJS5,HKONJS22,2,1.25,12,6,,0.00,0.00,0,0,,
2022-11-17,HR,HMEDUR5,HMEDUR2,1,1.25,12,9,,0.00,0.00,0,0,,
2022-11-17,HR,HMELIN21,HMELIN11,1,5.00,1,0,,0.00,0.00,0,0,,
2022-11-17,HR,HMELIN22,HMELIN12,2,5.00,1,0,,0.00,0.00,0,0,,
2022-11-17,HR,HMELIN5,HMELIN21,2,1.25,12,0,,0.00,0.00,0,0,,
2022-11-17,HR,HMELIN5,HMELIN22,1,1.25,12,8,,0.00,0.00,0,0,,
2022-11-17,HR,HMRACL5,HMRACL21,2,1.25,12,0,,0.00,0.00,0,0,,
2022-11-17,HR,HMRACL5,HMRACL22,3,1.25,12,8,,0.00,0.00,0,0,,
2022-11-17,HR,HMRACL5,HMRACL23,1,1.25,12,10,,0.00,0.00,0,0,,
2022-11-17,HR,HPEHLI5,HPEHLI2,1,1.25,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HPEHLI5,HPEHLI2,2,1.25,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HPLAT 5,HPLAT 2,1,1.25,12,8,,0.00,0.00,0,0,,
2022-11-17,HR,HPLAT 5,HPLAT 2,2,1.25,12,8,,0.00,0.00,0,0,,
2022-11-17,HR,HSENJ 5,HSENJ 2,1,0.00,0,0,,1.10,60.00,12,7,,
2022-11-17,HR,HTEPLO51,HTEPLO22,3,1.25,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HTEPLO52,HTEPLO21,2,1.25,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HTEPLO52,HTEPLO22,1,1.25,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HTESIS5,HTESIS21,1,1.25,12,0,,0.00,0.00,0,0,,
2022-11-17,HR,HTUMBR5,HTUMBR11,2,2.50,2,0,,0.00,0.00,0,0,,
2022-11-17,HR,HTUMBR5,HTUMBR11,3,2.50,2,0,,0.00,0.00,0,0,,
2022-11-17,HR,HTUMBR5,HTUMBR12,1,1.25,12,0,,0.00,0.00,0,0,,
2022-11-17,HR,HVELEB5,HVELEB1,1,1.12,12,3,,0.00,0.00,0,0,,
2022-11-17,HR,HZAKUC5,HZAKUC2,1,1.25,12,12,,0.00,0.00,0,0,,
2022-11-17,HR,HZERJA2,HZERJA11,1,0.00,0,0,,0.90,60.00,12,2,,
2022-11-17,HR,HZERJA5,HZERJA11,2,1.12,12,4,,0.00,0.00,0,0,,
2022-11-17,HR,HZERJA5,HZERJA12,1,1.12,12,4,,0.00,0.00,0,0,,
2022-11-17,ES,EAGUAY11,EAGUAY21,1,2.174,1,0,,,,,,,
2022-11-17,ES,ECARTE11,ECARTE21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,ECARTE11,ECARTE21,2,1.000,8,-1,,,,,,,
2022-11-17,ES,EARBIL11,EARBIL21,1,1.500,10,-4,,,,,,,
2022-11-17,ES,ELA LO11,ELA LO21,2,1.500,10,-1,,,,,,,
2022-11-17,ES,EMESON11,EMESON21,1,1.000,8,-3,,,,,,,
2022-11-17,ES,EMESON11,EMESON21,2,1.000,8,-3,,,,,,,
2022-11-17,ES,EMESON11,EMESON21,3,1.500,10,-2,,,,,,,
2022-11-17,ES,EMONTE11,EMONTE21,1,2.084,1,-1,,,,,,,
2022-11-17,ES,EMONTE11,EMONTE21,2,0.593,12,-11,,,,,,,
2022-11-17,ES,EPENAG11,EPENAG21,1,1.500,10,-4,,,,,,,
2022-11-17,ES,ESOTOR11,ESOTOR21,A,1.875,8,-1,,,,,,,
2022-11-17,ES,ETRIVE11,ETRIVE21,3,0.208,10,-10,,,,,,,
2022-11-17,ES,ETRIVE11,ETRIVE21,4,1.500,10,-2,,,,,,,
2022-11-17,ES,EALDEA11,EALDEA21,1,2.083,1,+1,,,,,,,
2022-11-17,ES,EALDEA11,EALDEA21,2,2.084,1,0,,,,,,,
2022-11-17,ES,ESENGR11,ESENGR21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EGARO-11,EGARO-21,1,0.500,10,-9,,,,,,,
2022-11-17,ES,EGATIC11,EGATIC21,1,0.503,10,-7,,,,,,,
2022-11-17,ES,EGUENE11,EGUENE21,1,0.369,10,-7,,,,,,,
2022-11-17,ES,EGUENE11,EGUENE21,2,0.369,10,-7,,,,,,,
2022-11-17,ES,EHERNA11,EHERNA21,5,0.369,10,-7,,,,,,,
2022-11-17,ES,EICHAS11,EICHAS21,1,0.369,10,-4,,,,,,,
2022-11-17,ES,EICHAS11,EICHAS21,2,0.369,10,-4,,,,,,,
2022-11-17,ES,ELCANT21,ELCANT11,1,1.000,10,-1,,,,,,,
2022-11-17,ES,ELA SE11,ELA SE21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,ELA SE11,ELA SE21,2,0.499,10,-8,,,,,,,
2022-11-17,ES,EMUDAR11,EMUDAR21,2,1.500,10,-3,,,,,,,
2022-11-17,ES,EMURUA11,EMURUA22,2,1.430,10,-1,,,,,,,
2022-11-17,ES,ESANTU11,ESANTU21,1,0.503,10,-7,,,,,,,
2022-11-17,ES,EVILLR11,EVILLR21,1,2.083,2,+2,,,,,,,
2022-11-17,ES,EVILLR11,EVILLR21,3,2.082,1,0,,,,,,,
2022-11-17,ES,EVITOR11,EVITOR21,1,0.503,10,-5,,,,,,,
2022-11-17,ES,EVITOR11,EVITOR21,2,1.500,10,-1,,,,,,,
2022-11-17,ES,EBEGUE11,EBEGUE21,3,1.070,7,-4,,,,,,,
2022-11-17,ES,EBEGUE11,EBEGUE22,4,1.520,10,-3,,,,,,,
2022-11-17,ES,EBESCA11,EBESCA21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EESPLU11,EESPLU21,3,1.493,10,-2,,,,,,,
2022-11-17,ES,EESCAT11,EESCAT22,A,1.500,10,-3,,,,,,,
2022-11-17,ES,EESCAT11,EESCAT22,9,1.500,10,-3,,,,,,,
2022-11-17,ES,EMEZQU11,EMEZQU21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EFUEND11,EFUEND21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EMAGAL11,EMAGAL22,1,0.948,16,-3,,,,,,,
2022-11-17,ES,EMAGAL11,EMAGAL22,2,1.500,10,-1,,,,,,,
2022-11-17,ES,EMEQUI11,EMEQUI22,2,1.500,10,-3,,,,,,,
2022-11-17,ES,EPENAF11,EPENAF21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EPENAF11,EPENAF22,2,1.500,10,-1,,,,,,,
2022-11-17,ES,ELAFAR11,ELAFAR21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,ELAFAR11,ELAFAR21,2,1.500,10,-2,,,,,,,
2022-11-17,ES,EPIERO11,EPIERO21,2,1.071,7,-4,,,,,,,
2022-11-17,ES,ERUBI 11,ERUBI 21,7,1.070,7,-2,,,,,,,
2022-11-17,ES,ERUBI 11,ERUBI 21,8,1.070,7,-2,,,,,,,
2022-11-17,ES,EC.JAR11,EC.JAR22,4,1.250,8,-2,,,,,,,
2022-11-17,ES,ESENTM11,ESENTM21,2,0.370,10,-7,,,,,,,
2022-11-17,ES,ESENTM11,ESENTM21,3,0.747,10,-4,,,,,,,
2022-11-17,ES,ESENTM11,ESENTM21,4,0.370,10,-8,,,,,,,
2022-11-17,ES,EVIC  11,EVIC  21,4,1.500,10,-1,,,,,,,
2022-11-17,ES,EVIC  21,EVIC  11,9,4.500,1,-1,,,,,,,
2022-11-17,ES,EVIC  11,EVIC  22,1,1.250,8,0,,,,,,,
2022-11-17,ES,EVIC  11,EVIC  22,A,1.520,10,-1,,,,,,,
2022-11-17,ES,EVILAD11,EVILAD21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EALMAR11,EALMAR21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EBENEJ11,EBENEJ21,1,1.000,15,-1,,,,,,,
2022-11-17,ES,EBENEJ11,EBENEJ21,2,1.000,15,-1,,,,,,,
2022-11-17,ES,EBENEJ11,EBENEJ21,4,0.369,10,-2,,,,,,,
2022-11-17,ES,ECATAD11,ECATAD21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,ECATAD11,ECATAD21,2,1.000,15,-4,,,,,,,
2022-11-17,ES,EELIAN11,EELIAN21,1,0.370,10,+2,,,,,,,
2022-11-17,ES,EELIAN11,EELIAN21,2,2.500,8,0,,,,,,,
2022-11-17,ES,EGODEL11,EGODEL21,1,1.147,10,-1,,,,,,,
2022-11-17,ES,EFUENC11,EFUENC21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EFUENC11,EFUENC21,3,0.350,10,-9,,,,,,,
2022-11-17,ES,EFAUSI11,EFAUS221,2,1.500,10,-2,,,,,,,
2022-11-17,ES,EFAUSI11,EFAUST21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EJM.OR11,EJM.OR21,1,0.369,10,-10,,,,,,,
2022-11-17,ES,EJM.OR11,EJM.OR21,2,0.369,10,-10,,,,,,,
2022-11-17,ES,EMANZA11,EMANZA21,1,1.493,10,-4,,,,,,,
2022-11-17,ES,ELA PL11,ELA PL21,1,1.000,15,-4,,,,,,,
2022-11-17,ES,ELA PL11,ELA PL21,2,1.000,15,-4,,,,,,,
2022-11-17,ES,EGALAP11,EGALA211,1,,,,,1.03,90,17,2,,SYMM
2022-11-17,ES,EGALAP11,EGALAP21,2,1.500,10,-2,,,,,,,
2022-11-17,ES,ELOECH11,ELOECH21,1,0.937,16,-3,,,,,,,
2022-11-17,ES,ELOECH11,ELOECH21,2,0.937,16,-3,,,,,,,
2022-11-17,ES,ELOECH11,ELOECH21,3,1.500,10,-2,,,,,,,
2022-11-17,ES,EMORAJ11,EMORAJ21,1,0.500,10,-4,,,,,,,
2022-11-17,ES,EMORAJ11,EMORAJ21,2,0.500,10,-4,,,,,,,
2022-11-17,ES,EMORAJ11,EMORAJ21,3,0.370,10,-3,,,,,,,
2022-11-17,ES,EMORAT11,EMORAT21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EMORAT11,EMORAT21,2,1.000,15,-3,,,,,,,
2022-11-17,ES,EOLMED11,EOLMED21,4,1.500,10,-1,,,,,,,
2022-11-17,ES,EPALMA11,EPALMR21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EPALMA11,EPALM221,2,1.500,10,-3,,,,,,,
2022-11-17,ES,EMORVE11,EMORVD21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,ESS RE11,ESS RE21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,ESS RE11,ESS RE22,3,1.500,10,-1,,,,,,,
2022-11-17,ES,ETORRE11,ETORRN21,6,1.495,10,-4,,,,,,,
2022-11-17,ES,ETREME11,ETREMN21,1,0.368,10,-8,,,,,,,
2022-11-17,ES,ETREME11,ETREMB21,2,0.368,10,-8,,,,,,,
2022-11-17,ES,ELACER11,ELACER21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EVILLV11,EVILLV21,1,1.870,8,-3,,,,,,,
2022-11-17,ES,EVILLV11,EVILLV22,3,1.500,10,-3,,,,,,,
2022-11-17,ES,EBALBO11,EBALBO21,1,0.824,12,-3,,,,,,,
2022-11-17,ES,EBRAZA11,EBRAZA21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EDRODR11,EDRODR21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EDRODR11,EDRODR21,2,1.500,10,-1,,,,,,,
2022-11-17,ES,EDRODR11,EDRODR21,3,1.500,10,-1,,,,,,,
2022-11-17,ES,ECAPAR11,ECAPAR21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,ECAPAR11,ECAPAR21,2,1.500,10,-2,,,,,,,
2022-11-17,ES,EGUADA11,EGUADA21,1,1.570,10,-1,,,,,,,
2022-11-17,ES,EGUADA11,EGUADA21,2,1.570,10,-1,,,,,,,
2022-11-17,ES,ECARTA11,ECARTA21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EBROVA11,EBROVA21,1,1.500,10,-4,,,,,,,
2022-11-17,ES,EGUILL11,EGUILL21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EGUILL11,EGUILL21,2,1.500,10,-2,,,,,,,
2022-11-17,ES,EGUILL11,EGUILL22,3,1.570,10,-2,,,,,,,
2022-11-17,ES,EJORDA11,EJORDA21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,ETABER11,ETABER21,1,1.495,10,-1,,,,,,,
2022-11-17,ES,ESASER11,ESASER21,1,1.500,10,-3,,,,,,,
2022-11-17,ES,EPINAR11,EPINAR21,1,1.500,10,-2,,,,,,,
2022-11-17,ES,EPINAR11,EPINAR22,2,1.500,10,-2,,,,,,,
2022-11-17,ES,EPALOS11,EPALOS21,1,1.500,10,-1,,,,,,,
2022-11-17,ES,EPALOS11,EPALOS21,2,1.500,10,-1,,,,,,,
